0.00246416		1.0765
0.00249272		
0.0025008		
0.00300928		
0.0024096		
0.00247008		
0.00241728		
0.00242752		
0.0024224		
0.0023936		
0.0023488		
0.162329		
0.0710217		
0.00271704		
0.00244656		
0.002424		
0.0315202		
0.0258721		
0.160508		
0.0024368		
0.00257672		
0.00242216		
0.00305488		
0.0024144		
0.0023776		
0.0214871		
0.00254632		
0.0023824		
0.012852		
0.00399904		
0.0024256		
0.0024032		
0.0023952		
0.0024256		
0.0024032		
0.0024144		
0.00242224		
0.00240736		
0.00260456		
0.00255264		
0.00241976		
0.0024192		
0.00249368		
0.0023152		
0.0330358		
0.002384		
0.0024288		
0.00309864		
0.0023776		
0.00248232		
0.0025204		
0.002416		
0.00257512		
0.00249656		
0.00239808		
0.00250024		
0.0023488		
0.409944		
0.32789		
0.626055		
0.717241		
0.692154		
0.670898		
0.648278		
0.801344		
0.638124		
0.858378		
0.6601		
0.835201		
1.00222		
0.991391		
1.00402		
1.00204		
0.999425		
0.954033		
0.600423		
0.985584		
0.98683		
0.99413		
0.755332		
0.578175		
1.00826		
0.846382		
0.658701		
0.646117		
0.761243		
0.760418		
0.785308		
0.80164		
0.805859		
0.83616		
0.84974		
0.816826		
0.828258		
0.834668		
0.837221		
0.808452		
0.875458		
0.876898		
0.878759		
0.919704		
1.00341		
1.01895		
1.00273		
1.00128		
0.979931		
1.00208		
1.00112		
1.00044		
0.986003		
0.987211		
0.601562		
0.26321		
0.453896		
0.634574		
0.703805		
0.704235		
0.710932		
0.720867		
0.758888		
0.923613		
0.943852		
0.93442		
0.940453		
0.958235		
0.962029		
0.77657		
0.886984		
0.830158		
0.795151		
0.765492		
0.877773		
0.996391		
1.01719		
0.995379		
1.0091		
0.9989		
0.999021		
0.993532		
0.851835		
0.999864		
0.893368		
0.929042		
0.959233		
0.84557		
0.897456		
0.991709		
1.00077		
1.01885		
0.964145		
1.00376		
0.946438		
1.00825		
0.977993		
1.0025		
1.0047		
1.00019		
0.97891		
1.00525		
1.00267		
0.996123		
0.987143		
0.991434		
1.03937		
0.896598		
0.886738		
0.827363		
0.866082		
0.981708		
1.02326		
0.992488		
1.00288		
0.988976		
0.989333		
1.00479		
0.996831		
0.972471		
0.946509		
1.00155		
0.909031		
0.763258		
0.821993		
0.857365		
0.9396		
0.974835		
1.00107		
0.897014		
0.53952		
0.627507		
0.58303		
0.507042		
0.444172		
0.462072		
0.448668		
0.403794		
0.389657		
0.396546		
0.429987		
0.573898		
0.537149		
0.52196		
0.50006		
0.486192		
0.570302		
0.565108		
0.440081		
0.405598		
0.344151		
0.26839		
0.281523		
0.291245		
0.321167		
0.334618		
0.333443		
0.36737		
0.359215		
0.357412		
0.345175		
0.361769		
0.319643		
0.316414		
0.314549		
