0.014032		
2.53E-05		
0.00779464		
0		
0.0111866		
0.44868		
0.00226888		
0.00163488		
0.00460912		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.221486		
0.124107		
0.255856		
0.306858		
0.879857		
0.525995		
0.540383		
0.00735288		
0.0177286		
0.241949		
0.254537		
0.02236		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.00258496		
0.0656276		
0.00024096		
0.0134067		
0.00395232		
0.00742656		
0.0051168		
0.0878966		
0.0361846		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.00862048		
0.00236664		
0.00468448		
0.0109453		
0.0106153		
0.00998432		
0		
0		
0.0760339		
0.174426		
0.00221312		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.0576227		
0.00565584		
0.00517192		
0.00025024		
0.0787146		
0		
0.00517392		
0.00020624		
0.194647		
0.00721056		
0.246724		
0.12894		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.200581		
0.00020864		
7.94E-05		
0.157032		
0.00960136		
0.0686789		
0.00149792		
0.00723488		
0.00393712		
0.789856		
0.526947		
0.0389178		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.140864		
0.225837		
0.00424008		
0.00865496		
0.00725152		
0.00027872		
0.119867		
0.83163		
0		
1.73E-05		
0.0002288		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
5.02E-05		
0.00536728		
0.133877		
0.00998504		
0.0235958		
0.337592		
0.366897		
0.0155306		
0.250197		
0.410493		
0.598102		
0.621211		
0.00011616		
0		
0		
0		
0.00011616		
0		
0		
0		
0		
0		
0		
0		
0.207033		
0.0520981		
0.00215048		
0.314806		
0.161531		
0.289833		
0.00821568		
3.36E-05		
0.00180256		
0.0204595		
0.00483392		
0.00086944		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.111545		
0.256685		
0.215364		
0.105561		
0.00887152		
0.240135		
0.102568		
0.0634668		
0.514911		
0.970326		
0.179341		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.0733148		
2.94E-05		
0.00274128		
9.60E-05		
1.28E-05		
0		
0.00018336		
0.164757		
0		
0.00167072		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.0415355		
0.0110982		
0.00204016		
0.021807		
0.00438464		
0.00043872		
0.00576608		
0.00662304		
0.0118269		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
6.27E-05		
2.91E-05		
0		
0.00022496		
0.00667808		
0.134658		
0.0271374		
0.0177844		
6.27E-05		
0.00011648		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.00498624		
0.0048176		
0.00121504		
0.0001792		
0		
0.00418296		
0		
0.00012096		
0.0738864		
0.00127776		
0.110255		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.14347		
0.220489		
0.00924408		
0.00519616		
0.0097728		
0.0007696		
0.00317672		
0.00170024		
0.00083648		
7.94E-05		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
5.02E-05		
0.00336312		
0.0246082		
0		
7.10E-05		
0.00876056		
0		
0.00015008		
0.00010048		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.00036592		
0.00678528		
0.0001584		
0.00210112		
0.0148866		
0.393558		
0.474144		
0.154434		
0.0169314		
0.00507056		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.00214752		
0.170381		
0.187035		
0		
0.00281688		
0		
0.0358383		
0.00033728		
0.0011256		
0.0151094		
0.00487968		
0.00086944		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.0108666		
0.0395774		
0.010668		
0.0921657		
0.166215		
0.0060028		
0.0095012		
0.002448		
0.0024984		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.00851136		
0.230983		
0.0199379		
0.00109184		
0		
0.0173776		
0.0384105		
0.00414088		
0.00523288		
0.282639		
0.257588		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.002592		
0.134244		
0.255897		
0.165517		
0.289638		
0.635602		
0.179841		
0.00917352		
0.160696		
0.00195272		
0		
1.23E-05		
0		
0		
0		
0		
0		
0		
0		
1.23E-05		
0		
0		
0		
0		
0.15233		
0.0582984		
0.00155624		
0.0451869		
0.261825		
0.396341		
0.206072		
0.0700711		
0.0686233		
0.493958		
0.0907628		
0.0386854		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.00049256		
0		
0.130524		
0.00580768		
0.00013728		
0.00237432		
0.0319537		
0.0102963		
5.02E-05		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.0664728		
0.006382		
0.00467152		
0.00792576		
0.00029984		
0		
0.00051616		
0.00019096		
0.00018752		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.00517056		
0.0176863		
0.307569		
0.276856		
0.00015808		
0		
0		
0.00428096		
0.0731362		
0.00565728		
0.0100589		
0.00011616		
0		
0		
0		
0.00011616		
0		
0		
0		
0		
0		
0		
0		
0.00432584		
0.00028768		
0.00679984		
0.0454915		
0.00883232		
0.0077104		
0		
0.074623		
0.634921		
0.346747		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.0747091		
0.00282024		
4.90E-05		
0.00340232		
0.00814656		
3.36E-05		
0.138011		
0.00088		
0.0014944		
0.00952224		
0.0149094		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.323747		
0.00451544		
0.00617888		
0.282743		
0.354252		
0.504727		
0.0754163		
0.00013344		
0		
0		
1.23E-05		
0		
0		
0		
0		
0		
0		
0		
1.23E-05		
0		
0		
0		
0		
0.002072		
0.00597816		
0.00616544		
0.00095872		
0		
0.0400412		
0.187662		
0.0113904		
0.00527488		
0.00011616		
0		
0		
0		
0.00011616		
0		
0		
0		
0		
0		
0		
0		
0.00011616		
0		
0		
0.0007296		
0.00974336		
0.00124384		
0		
0.168741		
0.292729		
0.00407744		
0.0189998		
0.0022672		
0.00169288		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.0629134		
0.213078		
0.227476		
0.0195541		
0.134953		
0.0101581		
0.0218077		
0.0178994		
0.136654		
0.36668		
0.158326		
0.277153		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
2.94E-05		
0.010636		
0.0294468		
0.0191757		
0.0200337		
0.00611512		
0.00412104		
0.00141296		
0.0050392		
0.458812		
0.427306		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.00268768		
0.058686		
0.0001584		
0.16206		
0.390178		
0.0282973		
2.53E-05		
0.316241		
0.246853		
0.010712		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
9.22E-05		
0.00016704		
0.00069568		
0.000392		
0.243896		
0.243835		
0.732875		
0.876025		
0.00345248		
7.10E-05		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.00270464		
0.0338445		
0.1725		
0.00693384		
0.24314		
0.861815		
0.183787		
0.145659		
0.237889		
0.478234		
0.571043		
0.620122		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.170428		
0		
0.00406464		
0.111572		
0.0055872		
0		
0.00024096		
0.00071608		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.0072432		
0.0582939		
0.00195464		
0		
0.117024		
0.0317295		
0.0195481		
0.014799		
0.312828		
0.983486		
0.0672985		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.00041512		
1.70E-05		
0.00020864		
0.0060304		
0.00053448		
0.00636096		
0.0163946		
0.0111366		
0.00039584		
0.00136128		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.100318		
0.307366		
0.033645		
0.0087884		
0.261672		
0.0103475		
0.0343253		
0.0150154		
0.1243		
0.626575		
0.42976		
0.27936		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.193727		
0.0456338		
0		
0.100777		
0		
0.39329		
0.206742		
0.0014372		
0.00058384		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.00324744		
0.00522736		
0		
0.166957		
0.00571976		
0.0008444		
0.029896		
0.49644		
0.00300384		
0.00158976		
0.0087568		
0.0037856		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.0102426		
0.00677312		
0.00255488		
0.0026812		
0.0925466		
0.00216		
0.510692		
0.223764		
0.0246421		
0.0176874		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.274395		
0.00152256		
0.0101565		
0.00961504		
0.120072		
0.161853		
0.721281		
0.0122764		
0.00659584		
0.237977		
0.246238		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.231863		
0.178207		
0.14194		
0.140588		
0.0548982		
0.187886		
0.490772		
0.0682577		
0.0606432		
0.187881		
0.00770432		
0.0100381		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0.0793437		
0.014781		
7.94E-05		
0.168097		
0.126495		
0.0787562		
0.216166		
0.0287712		
0.590534		
0.346784		
0		
0		
0		
0.00011616		
0		
0		
0		
0		
0		
0		
0		
0.00011616		
0		
0		
0.00692704		
0.00379904		
0.0766694		
0.00035904		
0.818668		
0.526224		
0.519804		
0.00121104		
0.113989		
0.0455814		
0.273044		
0.151229		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
